"distinguish","telic"
"blended","telic"
"iced","telic"
"debarred","atelic"
"inspire","telic"
"ruin","telic"
"reflect","telic"
"freed","telic"
"jibes","atelic"
"gulping","atelic"
"invited","telic"
"scanned","telic"
"simplifying","telic"
"slant","atelic"
"disrupt","atelic"
"banked","telic"
"laboring","dummy_t"
"presenting","atelic"
"crumbled","atelic"
"daydream","atelic"
"bested","telic"
"categorized","telic"
"looping","dummy_t"
"divulged","telic"
"made","telic"
"bang","telic"
"baby-sitting","atelic"
"extort","telic"
"REEVALUATE","telic"
"impart","telic"
"celebrate","telic"
"rebuke","telic"
"conceived","telic"
"sheltered","atelic"
"nominated","telic"
"invaded","dummy_t"
"executed","telic"
"gliding","atelic"
"vomited","telic"
"budge","telic"
"disconcerting","dummy_t"
"outlining","atelic"
"firing","atelic"
"capsized","telic"
"transformed","telic"
"salvaged","telic"
"conversing","atelic"
"messed","telic"
"prospered","telic"
"scar","telic"
"elongated","telic"
"looked","telic"
"crash","telic"
"cured","telic"
"eliminating","telic"
"slaking","atelic"
"fended","telic"
"repealed","telic"
"staking","atelic"
"spilled","telic"
"master","telic"
"stick","telic"
"imperil","telic"
"flooded","telic"
"wrangle","atelic"
"outfit","telic"
"repine","telic"
"gyrating","atelic"
"metamorphosed","dummy_t"
"deleted","telic"
"twinkle","atelic"
"devolved","telic"
"approximate","atelic"
"advised","telic"
"miscarry","atelic"
"appeal","dummy_t"
"circumventing","telic"
"bake","telic"
"rummaged","telic"
"redouble","telic"
"glanced","telic"
"opened","telic"
"convulsing","atelic"
"fished","atelic"
"badger","atelic"
"expelled","telic"
"scurried","telic"
"bothering","atelic"
"deputising","atelic"
"dubbed","telic"
"overstepped","telic"
"moderate","atelic"
"curtailed","telic"
"beseeched","telic"
"witness","telic"
"screamed","telic"
"retched","telic"
"swamp","telic"
"deferred","telic"
"consigned","telic"
"pestering","atelic"
"familiarizes","atelic"
"bare","telic"
"inspected","atelic"
"knocked","telic"
"curbed","telic"
"uplifted","dummy_t"
"professed","telic"
"relented","telic"
"consummated","telic"
"disposed","telic"
"wolfed","telic"
"repeated","telic"
"trod","atelic"
"shower","telic"
"examined","telic"
"devoting","telic"
"boosted","atelic"
"severing","telic"
"orbits","atelic"
"fortify","telic"
"fretting","atelic"
"abandoned","telic"
"lodged","telic"
"waken","telic"
"acquit","telic"
"sputtered","telic"
"emboss","atelic"
"invented","telic"
"fantasize","telic"
"misfired","telic"
"overruled","telic"
"projected","telic"
"patching","telic"
"informed","telic"
"outdone","telic"
"progressed","telic"
"people","atelic"
"evolve","telic"
"compounded","telic"
"enveloping","dummy_t"
"rankled","telic"
"committed","telic"
"faded","telic"
"inverting","telic"
"augment","telic"
"balled","telic"
"Treated","dummy_t"
"smiled","telic"
"attempted","atelic"
"signalled","telic"
"arraigning","telic"
"whooped","atelic"
"trailed","telic"
"stamp","telic"
"accumulated","telic"
"refrigerated","telic"
"melted","telic"
"accelerated","telic"
"lunging","dummy_t"
"evicted","telic"
"streaming","atelic"
"cajoled","telic"
"disseminate","telic"
"nourish","atelic"
"forwarded","telic"
"waste","atelic"
"ransom","telic"
"creaking","atelic"
"mimic","atelic"
"relax","atelic"
"uncoiled","telic"
"appended","telic"
"filled","telic"
"title","telic"
"use","atelic"
"crackled","atelic"
"terrorizing","atelic"
"struck","telic"
"convening","telic"
"parcel","telic"
"preening","atelic"
"rebuffing","atelic"
"mapped","telic"
"occurred","telic"
"vault","telic"
"loan","telic"
"chopped","telic"
"skinned","atelic"
"RELOCATE","telic"
"impeded","telic"
"obviated","telic"
"cursing","atelic"
"clubbing","atelic"
"singed","telic"
"engulf","telic"
"parley","atelic"
"TRY","telic"
"venerates","atelic"
"loaded","telic"
"corroborated","telic"
"preempt","telic"
"coughing","atelic"
"fed","atelic"
"returned","telic"
"skimmed","atelic"
"fudge","telic"
"brooking","atelic"
"enrol","telic"
"exhausted","telic"
"heralded","telic"
"sensed","telic"
"talking","atelic"
"menaced","telic"
"pitch","telic"
"subdued","telic"
"trotted","telic"
"sort","atelic"
"notify","telic"
"strip","telic"
"converted","telic"
"osculating","atelic"
"succour","telic"
"testing","atelic"
"insinuated","telic"
"soften","telic"
"torch","telic"
"chuck","atelic"
"relayed","telic"
"bent","telic"
"grant","telic"
"likened","telic"
"triggered","telic"
"dwarf","atelic"
"nursed","atelic"
"delivered","telic"
"reply","telic"
"attitudinizing","atelic"
"curved","dummy_t"
"tape","atelic"
"strayed","telic"
"filming","atelic"
"journeyed","telic"
"crept","telic"
"constructed","telic"
"confiscated","telic"
"lengthened","telic"
"mending","telic"
"schedule","telic"
"vanished","telic"
"explained","telic"
"bite","telic"
"gauge","atelic"
"applauded","telic"
"mention","telic"
"hooked","telic"
"rotating","atelic"
"altered","telic"
"skidded","telic"
"find","telic"
"brooding","dummy_t"
"protested","telic"
"evaluate","telic"
"subject","telic"
"squeezed","telic"
"feast","telic"
"tailored","telic"
"heaved","telic"
"monitoring","atelic"
"stalking","atelic"
"printing","atelic"
"locked","telic"
"took","telic"
"file","dummy_t"
"trickle","atelic"
"combine","telic"
"baiting","atelic"
"writhing","atelic"
"missing","dummy_t"
"trained","telic"
"deflect","telic"
"brewing","atelic"
"numbed","dummy_t"
"tussling","atelic"
"chuckled","atelic"
"interpreted","atelic"
"cleanse","telic"
"ferry","atelic"
"dried","telic"
"pound","atelic"
"serve","telic"
"hosting","atelic"
"lugged","telic"
"revenge","telic"
"tramped","telic"
"comparing","atelic"
"propagated","telic"
"water","telic"
"passed","telic"
"competing","dummy_t"
"postulate","telic"
"rally","telic"
"dipped","telic"
"affix","telic"
"sustain","atelic"
"shepherding","atelic"
"beat","telic"
"squashed","telic"
"resist","telic"
"dilate","telic"
"grumbled","telic"
"chafe","atelic"
"muttered","telic"
"answer","telic"
"replace","telic"
"chatting","atelic"
"crumple","telic"
"tending","atelic"
"eluded","telic"
"mint","atelic"
"pointed","telic"
"stimulating","telic"
"borrow","atelic"
"tailing","atelic"
"striding","atelic"
"classified","telic"
"stage","atelic"
"dampened","telic"
"die","telic"
"grasped","telic"
"desert","telic"
"tacked","telic"
"crack","telic"
"quartered","telic"
"socked","telic"
"Clear","telic"
"mumbled","telic"
"repel","atelic"
"foster","atelic"
"redressing","atelic"
"marched","atelic"
"uphold","atelic"
"resounded","telic"
"Straighten","telic"
"envisioned","telic"
"bearing","atelic"
"shoplifting","atelic"
"restoring","telic"
"ravages","telic"
"entertain","telic"
"bequeathed","telic"
"trim","telic"
"edified","telic"
"advanced","telic"
"interrupted","telic"
"showcase","telic"
"harmonize","atelic"
"venture","telic"
"co-operate","atelic"
"squared","telic"
"stacked","telic"
"replenishing","dummy_t"
"commuted","telic"
"emulate","atelic"
"Zooming","atelic"
"mined","dummy_t"
"grass","telic"
"commiserating","atelic"
"obtained","telic"
"hurried","telic"
"repulsed","telic"
"backtrack","telic"
"considered","telic"
"swivels","telic"
"brag","telic"
"listened","telic"
"besieging","atelic"
"pulverised","dummy_t"
"tripping","atelic"
"tweaked","telic"
"discern","telic"
"penetrate","telic"
"pausing","atelic"
"impinge","atelic"
"ejaculated","telic"
"straighten","telic"
"interfere","telic"
"misuse","telic"
"sprouting","atelic"
"clinked","telic"
"jump","telic"
"account","dummy_t"
"spark","atelic"
"summarize","telic"
"clip","telic"
"flattened","telic"
"eased","telic"
"dig","telic"
"righted","telic"
"forebode","telic"
"shivered","telic"
"overrun","telic"
"underlined","dummy_t"
"swopped","telic"
"perpetrated","atelic"
"beams","dummy_t"
"experience","telic"
"cultivated","telic"
"earned","atelic"
"happened","telic"
"opined","telic"
"hopped","telic"
"exhorted","telic"
"soaking","atelic"
"distorting","atelic"
"prescribed","telic"
"eclipsed","telic"
"requested","telic"
"ambushed","dummy_t"
"built","telic"
"record","telic"
"met","telic"
"encountered","telic"
"underscore","telic"
"necessitate","telic"
"frighten","telic"
"ruminated","telic"
"hit","telic"
"billing","telic"
"depicted","telic"
"transfixed","telic"
"parted","telic"
"termed","telic"
"dispatch","telic"
"doomed","dummy_t"
"fetch","telic"
"ambling","atelic"
"bind","telic"
"Set","telic"
"mimed","telic"
"soared","telic"
"replicated","telic"
"cleaned","telic"
"told","atelic"
"roused","telic"
"baptized","telic"
"travelled","telic"
"overpowered","telic"
"congratulated","telic"
"process","atelic"
"further","atelic"
"outrun","telic"
"lauding","atelic"
"attest","telic"
"charted","telic"
"enter","telic"
"divorced","telic"
"alight","telic"
"flaunted","telic"
"panting","atelic"
"prodded","telic"
"quiz","telic"
"paging","atelic"
"started","telic"
"cuddled","telic"
"shouted","telic"
"consult","telic"
"glared","telic"
"quit","telic"
"disclosed","telic"
"perished","telic"
"measured","telic"
"chant","atelic"
"baptised","telic"
"distended","dummy_t"
"detonate","telic"
"harvested","telic"
"ravish","telic"
"undervalued","dummy_t"
"banished","telic"
"formulate","telic"
"quieten","telic"
"documented","dummy_t"
"re-evaluate","telic"
"dissemble","atelic"
"weighted","telic"
"compiled","telic"
"Run","atelic"
"murmured","telic"
"adapting","atelic"
"chase","telic"
"desist","telic"
"regulated","atelic"
"Rebounding","telic"
"shovelled","atelic"
"attached","telic"
"purchased","telic"
"evoked","atelic"
"trundled","telic"
"battered","atelic"
"chaining","telic"
"forestall","telic"
"glorifying","atelic"
"lapsed","telic"
"smarted","telic"
"unify","telic"
"finance","atelic"
"shot","telic"
"squawking","telic"
"managed","telic"
"brushed","telic"
"encircling","dummy_t"
"unlock","telic"
"hounded","telic"
"tore","telic"
"intimates","telic"
"received","telic"
"tumbled","telic"
"participate","atelic"
"enlisted","telic"
"endorsed","telic"
"waved","telic"
"provided","telic"
"survived","telic"
"vacate","telic"
"pluck","telic"
"excused","telic"
"impute","telic"
"merited","telic"
"secluded","dummy_t"
"stashed","telic"
"fumed","telic"
"realise","telic"
"ward","telic"
"attain","telic"
"propped","telic"
"reheat","telic"
"bypass","telic"
"bellowed","telic"
"wheezed","atelic"
"superimposed","telic"
"enhanced","telic"
"interpose","telic"
"tired","telic"
"inciting","telic"
"prosecuting","telic"
"tilted","telic"
"allocated","atelic"
"exulting","atelic"
"promote","telic"
"teeming","atelic"
"attended","telic"
"fuss","telic"
"swimming","atelic"
"initiated","telic"
"realized","telic"
"consolidated","telic"
"aligned","telic"
"washed","telic"
"dodged","telic"
"harassing","atelic"
"growling","atelic"
"unbent","telic"
"fused","telic"
"trap","telic"
"smashed","telic"
"shoved","telic"
"convicted","telic"
"watched","telic"
"fashion","telic"
"vilify","atelic"
"polished","telic"
"squabbled","atelic"
"scotch","telic"
"biding","atelic"
"thieving","atelic"
"steadied","telic"
"incurred","telic"
"Validating","telic"
"deprive","atelic"
"ting","telic"
"worshipped","telic"
"recoil","telic"
"stared","telic"
"put","telic"
"hitched","telic"
"developed","telic"
"starve","telic"
"warmed","telic"
"consumed","telic"
"reversed","telic"
"school","dummy_t"
"juxtaposing","atelic"
"funded","telic"
"stipulated","telic"
"wagered","telic"
"muddled","telic"
"shelved","telic"
"clap","atelic"
"shadowing","atelic"
"lash","telic"
"distribute","telic"
"continued","telic"
"climbed","telic"
"muffled","atelic"
"tortured","telic"
"twitched","telic"
"attack","telic"
"biased","dummy_t"
"slithered","telic"
"struggled","atelic"
"congealed","telic"
"voted","telic"
"smite","telic"
"Destroy","telic"
"moaning","atelic"
"testify","atelic"
"whispered","telic"
"aroused","atelic"
"collapses","telic"
"retracted","telic"
"blustering","dummy_t"
"implored","atelic"
"sharing","atelic"
"eloping","telic"
"toting","atelic"
"aiding","atelic"
"extradite","telic"
"outgrew","telic"
"shamming","atelic"
"acquired","telic"
"accommodating","atelic"
"reasoning","atelic"
"complementing","atelic"
"dissuade","telic"
"unbolted","telic"
"esteem","atelic"
"prickled","atelic"
"Dwindling","atelic"
"rehabilitate","telic"
"composing","atelic"
"poisoning","atelic"
"transposed","telic"
"waver","atelic"
"traverse","telic"
"USE","telic"
"facilitates","atelic"
"hurtling","atelic"
"dictates","atelic"
"ringing","atelic"
"quarried","telic"
"annihilated","telic"
"endowed","telic"
"touring","atelic"
"dissipate","telic"
"ask","telic"
"undertook","telic"
"swollen","telic"
"jamming","atelic"
"Read","telic"
"untying","dummy_t"
"refined","telic"
"nail","telic"
"activating","telic"
"elucidated","telic"
"sheds","telic"
"elapsed","telic"
"specify","telic"
"shipped","telic"
"summon","telic"
"persuade","telic"
"dumped","telic"
"impersonating","atelic"
"exit","telic"
"dispelled","telic"
"remind","telic"
"administered","telic"
"yelled","telic"
"slowed","telic"
"distilled","atelic"
"hardened","telic"
"flicked","telic"
"broadened","telic"
"flashing","atelic"
"outweighs","atelic"
"spotted","telic"
"called","telic"
"retarded","telic"
"Calm","telic"
"vacillated","atelic"
"shames","atelic"
"slipping","atelic"
"relieved","dummy_t"
"empower","atelic"
"Snitching","telic"
"reaped","telic"
"supervising","atelic"
"grade","telic"
"dislocate","telic"
"erected","telic"
"endeavored","atelic"
"recounting","atelic"
"refill","telic"
"precipitated","telic"
"capered","telic"
"robbed","telic"
"transported","telic"
"slumber","atelic"
"prevaricate","telic"
"transplant","telic"
"whistling","atelic"
"cited","telic"
"deposit","telic"
"despatched","telic"
"accusing","atelic"
"bargained","atelic"
"confounded","telic"
"indemnify","atelic"
"screened","atelic"
"anchor","telic"
"yielded","telic"
"circumscribed","telic"
"construed","telic"
"rendered","telic"
"recommend","telic"
"defeated","telic"
"defined","telic"
"articulate","atelic"
"blurt","telic"
"ails","atelic"
"aired","telic"
"encourage","telic"
"demanded","telic"
"spoke","atelic"
"collect","telic"
"suppressed","telic"
"foretell","atelic"
"reeled","atelic"
"earmark","telic"
"err","dummy_t"
"amazed","telic"
"exalted","telic"
"resorting","telic"
"adhered","atelic"
"boiled","dummy_t"
"espousing","atelic"
"recollected","telic"
"revolve","atelic"
"stitched","telic"
"dunked","telic"
"converged","telic"
"grunted","telic"
"scorch","atelic"
"kicks","atelic"
"swiped","telic"
"jabbed","telic"
"handled","atelic"
"shifted","telic"
"predicted","telic"
"danced","atelic"
"rile","telic"
"tossed","telic"
"pivoted","telic"
"officiated","telic"
"sprained","telic"
"incriminate","telic"
"quivered","atelic"
"triumphed","telic"
"inconvenienced","telic"
"blossomed","atelic"
"reared","telic"
"scouting","dummy_t"
"rammed","telic"
"upgraded","telic"
"pooled","telic"
"shortened","telic"
"estranged","dummy_t"
"added","telic"
"urged","telic"
"refute","telic"
"finished","telic"
"retreated","telic"
"overtook","telic"
"shaped","telic"
"scoot","atelic"
"graduated","telic"
"exchanging","telic"
"behave","atelic"
"label","telic"
"retired","telic"
"narrowed","dummy_t"
"punish","telic"
"liquidated","telic"
"guess","telic"
"consented","telic"
"cramming","atelic"
"vowed","telic"
"pledged","telic"
